month,sales_rep_id,rep_name,region,territory,manager_name,tenure_months,monthly_target,actual_sales_value,target_achievement_pct,visits_made,new_customers,returning_customers,active_status
01-04-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,74,346946.6,265232.55,0.764,154,1,54,TRUE
01-05-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,75,346946.6,307615.07,0.887,153,5,49,TRUE
01-06-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,76,327671.78,370663.88,1.131,151,5,33,TRUE
01-07-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,77,308396.97,373397.42,1.211,152,3,45,TRUE
01-08-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,78,327671.78,303264.07,0.926,147,5,51,TRUE
01-09-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,79,346946.6,291678.97,0.841,150,5,40,TRUE
01-10-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,80,366221.41,300896.94,0.822,151,5,48,TRUE
01-11-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,81,346946.6,374241.69,1.079,147,4,54,TRUE
01-12-2024,SR-WE08,Vrinda Thaman,West,West-T8,Arjun Zachariah,82,192748.11,151267.31,0.785,149,5,45,TRUE
01-01-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,57,434402.68,486741.48,1.12,160,6,46,TRUE
01-02-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,58,383296.48,473718.1,1.236,142,4,59,TRUE
01-03-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,59,434402.68,345731.9,0.796,147,3,43,TRUE
01-04-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,60,459955.78,466966.12,1.015,135,3,45,TRUE
01-05-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,61,459955.78,431483.23,0.938,158,6,53,TRUE
01-06-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,62,434402.68,424334.48,0.977,167,2,44,TRUE
01-07-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,63,408849.58,338815.54,0.829,126,7,46,TRUE
01-08-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,64,434402.68,393490.06,0.906,152,3,56,TRUE
01-09-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,65,459955.78,419567.73,0.912,144,2,49,TRUE
01-10-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,66,485508.88,592662.49,1.221,153,3,52,TRUE
01-11-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,67,459955.78,482085.12,1.048,142,5,44,TRUE
01-12-2023,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,68,255530.99,304508.89,1.192,134,3,46,TRUE
01-01-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,69,434402.68,359594.17,0.828,150,3,50,TRUE
01-02-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,70,383296.48,432058.67,1.127,137,2,45,TRUE
01-03-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,71,434402.68,336610.49,0.775,137,3,56,TRUE
01-04-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,72,459955.78,363728.78,0.791,150,2,41,TRUE
01-05-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,73,459955.78,446873.02,0.972,148,6,38,TRUE
01-06-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,74,434402.68,417898.59,0.962,143,3,45,TRUE
01-07-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,75,408849.58,430738.57,1.054,155,6,44,TRUE
01-08-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,76,434402.68,415763.27,0.957,134,3,45,TRUE
01-09-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,77,459955.78,394542.93,0.858,152,8,42,TRUE
01-10-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,78,485508.88,488506,1.006,140,5,47,TRUE
01-11-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,79,459955.78,424348.96,0.923,147,3,46,TRUE
01-12-2024,SR-WE09,Vamakshi Date,West,West-T9,Dev Chhabra,80,255530.99,205816.13,0.805,138,3,43,TRUE
01-01-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,25,256994.89,279895.43,1.089,75,1,55,TRUE
01-02-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,26,226760.2,237319.77,1.047,95,1,49,TRUE
01-03-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,27,256994.89,260455.85,1.013,75,4,43,TRUE
01-04-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,28,272112.24,246046.53,0.904,80,4,38,TRUE
01-05-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,29,272112.24,234087.06,0.86,84,5,41,TRUE
01-06-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,30,256994.89,319244.92,1.242,99,3,39,TRUE
01-07-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,31,241877.55,188033.43,0.777,91,2,48,TRUE
01-08-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,32,256994.89,219014.02,0.852,95,4,40,TRUE
01-09-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,33,272112.24,332701.31,1.223,93,6,39,TRUE
01-10-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,34,287229.59,325624.94,1.134,82,5,53,TRUE
01-11-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,35,272112.24,308052.95,1.132,77,3,43,TRUE
01-12-2023,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,36,151173.47,135258.47,0.895,103,1,54,TRUE
01-01-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,37,256994.89,208163.85,0.81,84,6,52,TRUE
01-02-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,38,226760.2,226463.75,0.999,89,4,33,TRUE
01-03-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,39,256994.89,248084.24,0.965,99,3,46,TRUE
01-04-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,40,272112.24,221660.69,0.815,82,6,35,TRUE
01-05-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,41,272112.24,276545.27,1.016,87,2,42,TRUE
01-06-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,42,256994.89,222314.81,0.865,101,6,40,TRUE
01-07-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,43,241877.55,248979.51,1.029,90,6,38,TRUE
01-08-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,44,256994.89,278588.65,1.084,88,3,51,TRUE
01-09-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,45,272112.24,252270.79,0.927,98,6,45,TRUE
01-10-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,46,287229.59,272447.49,0.949,101,5,46,TRUE
01-11-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,47,272112.24,305043.44,1.121,95,5,36,TRUE
01-12-2024,SR-CE01,Frederick Mallick,Central,Central-T1,Dev Chhabra,48,151173.47,146352.52,0.968,80,4,38,TRUE
01-01-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,22,494427.15,484477.85,0.98,99,3,48,TRUE
01-02-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,23,436259.25,344178.58,0.789,97,5,42,TRUE
01-03-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,24,494427.15,448213.2,0.907,84,4,44,TRUE
01-04-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,25,523511.1,505000.87,0.965,88,5,44,TRUE
01-05-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,26,523511.1,498493.26,0.952,93,4,41,TRUE
01-06-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,27,494427.15,529072.07,1.07,110,1,44,TRUE
01-07-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,28,465343.2,416369.37,0.895,77,3,41,TRUE
01-08-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,29,494427.15,470949.85,0.953,89,1,33,TRUE
01-09-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,30,523511.1,645541.46,1.233,102,4,47,TRUE
01-10-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,31,552595.05,461934.42,0.836,102,6,51,TRUE
01-11-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,32,523511.1,640676.63,1.224,94,4,46,TRUE
01-12-2023,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,33,290839.5,285036.8,0.98,104,4,41,TRUE
01-01-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,34,494427.15,541301.33,1.095,99,5,48,TRUE
01-02-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,35,436259.25,406125.23,0.931,78,1,46,TRUE
01-03-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,36,494427.15,478781.44,0.968,106,1,39,TRUE
01-04-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,37,523511.1,420343.59,0.803,95,2,57,TRUE
01-05-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,38,523511.1,506674.07,0.968,94,1,36,TRUE
01-06-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,39,494427.15,469816.99,0.95,97,4,34,TRUE
01-07-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,40,465343.2,367306.34,0.789,88,4,47,TRUE
01-08-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,41,494427.15,586025.82,1.185,96,4,36,TRUE
01-09-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,42,523511.1,587851.88,1.123,102,5,43,TRUE
01-10-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,43,552595.05,475666.1,0.861,85,4,49,TRUE
01-11-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,44,523511.1,596571.75,1.14,83,2,42,TRUE
01-12-2024,SR-CE02,Upma Sur,Central,Central-T2,Anamika Garde,45,290839.5,229236.69,0.788,102,3,54,TRUE
01-01-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,15,481876.74,513975.67,1.067,113,2,47,TRUE
01-02-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,16,425185.36,431691.72,1.015,120,4,58,TRUE
01-03-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,17,481876.74,408126.4,0.847,106,1,35,TRUE
01-04-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,18,510222.43,580691.35,1.138,105,3,39,TRUE
01-05-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,19,510222.43,472236.3,0.926,112,5,42,TRUE
01-06-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,20,481876.74,592280.33,1.229,104,7,38,TRUE
01-07-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,21,453531.05,486512.5,1.073,117,4,54,TRUE
01-08-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,22,481876.74,396991.7,0.824,111,2,52,TRUE
01-09-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,23,510222.43,408893.41,0.801,113,1,41,TRUE
01-10-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,24,538568.12,472854.25,0.878,126,5,36,TRUE
01-11-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,25,510222.43,426928.37,0.837,108,1,53,TRUE
01-12-2023,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,26,283456.91,234258.68,0.826,103,7,31,TRUE
01-01-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,27,481876.74,544316.49,1.13,123,2,43,TRUE
01-02-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,28,425185.36,334908.57,0.788,115,4,45,TRUE
01-03-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,29,481876.74,590610.33,1.226,113,4,52,TRUE
01-04-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,30,510222.43,542863.6,1.064,132,5,43,TRUE
01-05-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,31,510222.43,501026.45,0.982,121,1,43,TRUE
01-06-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,32,481876.74,497233.06,1.032,102,2,59,TRUE
01-07-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,33,453531.05,471551.67,1.04,107,5,45,TRUE
01-08-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,34,481876.74,525518.75,1.091,118,5,43,TRUE
01-09-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,35,510222.43,607687.2,1.191,128,3,47,TRUE
01-10-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,36,538568.12,577073.54,1.071,121,5,54,TRUE
01-11-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,37,510222.43,634342.19,1.243,113,2,48,TRUE
01-12-2024,SR-CE03,Ganga Chand,Central,Central-T3,Dev Chhabra,38,283456.91,258400.49,0.912,103,7,39,TRUE
01-01-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,51,326847.85,403816.12,1.235,119,7,41,TRUE
01-02-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,52,288395.16,261882.83,0.908,108,4,49,TRUE
01-03-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,53,326847.85,317003.65,0.97,103,3,53,TRUE
01-04-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,54,346074.19,340696.38,0.984,132,6,55,TRUE
01-05-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,55,346074.19,368808.69,1.066,127,4,45,TRUE
01-06-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,56,326847.85,375275.21,1.148,127,3,51,TRUE
01-07-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,57,307621.5,321682.84,1.046,129,4,49,TRUE
01-08-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,58,326847.85,302651.67,0.926,118,2,54,TRUE
01-09-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,59,346074.19,272393.38,0.787,121,5,45,TRUE
01-10-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,60,365300.54,358312.79,0.981,121,5,45,TRUE
01-11-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,61,346074.19,266063.09,0.769,144,6,47,TRUE
01-12-2023,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,62,192263.44,179644.96,0.934,107,3,35,TRUE
01-01-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,63,326847.85,292051.14,0.894,126,4,46,TRUE
01-02-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,64,288395.16,309255.71,1.072,124,1,44,TRUE
01-03-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,65,326847.85,404861.29,1.239,117,6,48,TRUE
01-04-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,66,346074.19,275180.29,0.795,121,3,46,TRUE
01-05-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,67,346074.19,362353.49,1.047,114,2,54,TRUE
01-06-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,68,326847.85,307969.52,0.942,125,5,43,TRUE
01-07-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,69,307621.5,319977.03,1.04,104,5,41,TRUE
01-08-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,70,326847.85,401080.14,1.227,126,4,59,TRUE
01-09-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,71,346074.19,387416.39,1.119,128,4,43,TRUE
01-10-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,72,365300.54,281468.21,0.771,114,2,49,TRUE
01-11-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,73,346074.19,416855.01,1.205,128,5,50,TRUE
01-12-2024,SR-CE04,Janya Gala,Central,Central-T4,Anamika Garde,74,192263.44,199151.92,1.036,118,1,37,TRUE
01-01-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,38,306917.31,259074.96,0.844,137,6,42,TRUE
01-02-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,39,270809.4,285027.68,1.053,136,3,38,TRUE
01-03-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,40,306917.31,307127.13,1.001,140,3,41,TRUE
01-04-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,41,324971.27,399344.58,1.229,147,2,46,TRUE
01-05-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,42,324971.27,316931.99,0.975,170,4,35,TRUE
01-06-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,43,306917.31,354637.86,1.155,144,3,47,TRUE
01-07-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,44,288863.36,337591.31,1.169,139,4,51,TRUE
01-08-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,45,306917.31,380943.55,1.241,127,3,43,TRUE
01-09-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,46,324971.27,257430.73,0.792,130,5,47,TRUE
01-10-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,47,343025.23,368087.87,1.073,148,5,38,TRUE
01-11-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,48,324971.27,250088.49,0.77,155,3,47,TRUE
01-12-2023,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,49,180539.6,199281.57,1.104,126,4,42,TRUE
01-01-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,50,306917.31,382263.36,1.245,138,3,33,TRUE
01-02-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,51,270809.4,274068.4,1.012,150,3,47,TRUE
01-03-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,52,306917.31,323767.9,1.055,135,2,38,TRUE
01-04-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,53,324971.27,302856.64,0.932,150,4,43,TRUE
01-05-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,54,324971.27,392879.99,1.209,145,4,44,TRUE
01-06-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,55,306917.31,289640.41,0.944,147,6,52,TRUE
01-07-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,56,288863.36,328504.77,1.137,140,6,44,TRUE
01-08-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,57,306917.31,334370.71,1.089,156,3,48,TRUE
01-09-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,58,324971.27,252237.1,0.776,128,3,37,TRUE
01-10-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,59,343025.23,365473.93,1.065,144,2,45,TRUE
01-11-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,60,324971.27,298104.16,0.917,156,2,44,TRUE
01-12-2024,SR-CE05,Abha Khosla,Central,Central-T5,Sarthak Ramesh,61,180539.6,165165.82,0.915,139,4,46,TRUE
01-01-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,11,319035.92,328282.09,1.029,121,6,34,TRUE
01-02-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,12,281502.28,265536.06,0.943,134,6,45,TRUE
01-03-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,13,319035.92,279474.79,0.876,144,2,39,TRUE
01-04-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,14,337802.74,397182.76,1.176,157,5,46,TRUE
01-05-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,15,337802.74,416242.23,1.232,136,2,36,TRUE
01-06-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,16,319035.92,335418.54,1.051,122,3,38,TRUE
01-07-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,17,300269.1,247778.06,0.825,130,3,48,TRUE
01-08-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,18,319035.92,252277.97,0.791,133,4,51,TRUE
01-09-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,19,337802.74,365437.05,1.082,137,4,61,TRUE
01-10-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,20,356569.56,430869.11,1.208,127,7,41,TRUE
01-11-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,21,337802.74,305750.62,0.905,126,4,48,TRUE
01-12-2023,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,22,187668.19,202311.44,1.078,124,1,40,TRUE
01-01-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,23,319035.92,344899.39,1.081,135,3,38,TRUE
01-02-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,24,281502.28,229276.8,0.814,137,3,46,TRUE
01-03-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,25,319035.92,352348.7,1.104,126,3,50,TRUE
01-04-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,26,337802.74,267661.21,0.792,116,5,49,TRUE
01-05-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,27,337802.74,347754.76,1.029,133,4,46,TRUE
01-06-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,28,319035.92,341925.67,1.072,141,5,46,TRUE
01-07-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,29,300269.1,274517.5,0.914,114,6,48,TRUE
01-08-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,30,319035.92,259662.34,0.814,138,4,56,TRUE
01-09-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,31,337802.74,372061.15,1.101,123,3,38,TRUE
01-10-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,32,356569.56,436282.22,1.224,151,7,43,TRUE
01-11-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,33,337802.74,421774.44,1.249,123,3,42,TRUE
01-12-2024,SR-CE06,Warinder Setty,Central,Central-T6,Ojas Kapoor,34,187668.19,226369.87,1.206,124,5,54,TRUE
01-01-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,6,466483.76,371659.97,0.797,142,1,43,TRUE
01-02-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,7,411603.32,446683.46,1.085,123,6,49,TRUE
01-03-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,8,466483.76,468463.63,1.004,120,5,35,TRUE
01-04-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,9,493923.98,374945.23,0.759,110,3,38,TRUE
01-05-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,10,493923.98,446721.16,0.904,106,5,43,TRUE
01-06-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,11,466483.76,571715.34,1.226,129,7,40,TRUE
01-07-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,12,439043.54,404300.34,0.921,101,2,38,TRUE
01-08-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,13,466483.76,528562.53,1.133,104,4,38,TRUE
01-09-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,14,493923.98,417860.98,0.846,120,1,45,TRUE
01-10-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,15,521364.21,651699.17,1.25,132,3,36,TRUE
01-11-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,16,493923.98,408708.55,0.827,113,3,52,TRUE
01-12-2023,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,17,274402.21,246384.66,0.898,117,4,39,TRUE
01-01-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,18,466483.76,533685.45,1.144,140,1,45,TRUE
01-02-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,19,411603.32,413185.88,1.004,113,7,40,TRUE
01-03-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,20,466483.76,475759.97,1.02,122,3,48,TRUE
01-04-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,21,493923.98,552859.98,1.119,138,8,43,TRUE
01-05-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,22,493923.98,500476.28,1.013,115,3,50,TRUE
01-06-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,23,466483.76,504252.44,1.081,137,4,34,TRUE
01-07-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,24,439043.54,521669.95,1.188,107,2,45,TRUE
01-08-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,25,466483.76,494013.64,1.059,140,1,35,TRUE
01-09-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,26,493923.98,517940.15,1.049,115,4,39,TRUE
01-10-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,27,521364.21,431234.09,0.827,114,1,45,TRUE
01-11-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,28,493923.98,415105.06,0.84,126,3,40,TRUE
01-12-2024,SR-CE07,Gaurav Bhardwaj,Central,Central-T7,Ojas Kapoor,29,274402.21,300860.85,1.096,117,5,51,TRUE
01-01-2023,SR-CE08,Parth Mody,Central,Central-T8,Sarthak Ramesh,16,451635.4,479804.01,1.062,146,4,48,TRUE
01-02-2023,SR-CE08,Parth Mody,Central,Central-T8,Sarthak Ramesh,17,398501.83,478731.4,1.201,123,1,49,TRUE
01-03-2023,SR-CE08,Parth Mody,Central,Central-T8,Sarthak Ramesh,18,451635.4,501582.44,1.111,125,4,49,TRUE
01-04-2023,SR-CE08,Parth Mody,Central,Central-T8,Sarthak Ramesh,19,478202.19,369098.55,0.772,133,2,36,TRUE
